project,type,category,support
commons-math4,name,MT,1.0
commons-math4,name,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6
commons-math4,body,CR,0.7419354838709677
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,1.0
commons-math4,name,MT,0.5714285714285714
commons-math4,body,MT,0.7142857142857143
commons-math4,body,MT,0.6428571428571429
commons-math4,body,MT,0.95
commons-math4,body,MT,0.6
commons-math4,name,ER,0.6666666666666666
commons-math4,name,ER,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,ER,1.0
commons-math4,name,ER,1.0
commons-math4,name,MT,1.0
commons-math4,name,ER,0.6666666666666666
commons-math4,name,ER,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,1.0
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,1.0
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,body,MT,0.6
commons-math4,body,MT,0.6
commons-math4,body,MT,0.95
commons-math4,body,MT,0.6
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,1.0
commons-math4,name,MT,1.0
commons-math4,body,MT,1.0
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,CR,0.6666666666666666
commons-math4,body,MT,0.75
commons-math4,name,MT,0.75
commons-math4,name,MT,0.5714285714285714
commons-math4,body,CR,0.6428571428571429
commons-math4,body,MT,0.7142857142857143
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.8571428571428571
commons-math4,body,MT,0.967741935483871
commons-math4,body,MT,0.7419354838709677
commons-math4,body,MT,0.75
commons-math4,name,MT,0.75
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,1.0
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,1.0
commons-math4,body,MT,1.0
commons-math4,body,MT,0.6666666666666666
commons-math4,name,MT,1.0
commons-math4,name,MT,1.0
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,1.0
commons-math4,body,MT,0.6666666666666666
commons-math4,name,MT,1.0
commons-math4,name,MT,0.6
commons-math4,body,CR,0.7419354838709677
commons-math4,name,MT,1.0
commons-math4,name,MT,1.0
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,1.0
commons-math4,name,CR,0.6666666666666666
commons-math4,body,ER,0.75
commons-math4,body,MT,1.0
commons-math4,body,MT,0.967741935483871
commons-math4,body,MT,0.7419354838709677
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,CR,0.6666666666666666
commons-math4,body,MT,1.0
commons-math4,body,MT,0.6666666666666666
commons-math4,name,MT,1.0
commons-math4,body,MT,0.8571428571428571
commons-math4,body,MT,0.6428571428571429
commons-math4,name,MT,0.5714285714285714
commons-math4,body,ER,0.6666666666666666
commons-math4,name,MT,1.0
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,CR,0.6666666666666666
commons-math4,body,MT,0.6
commons-math4,body,CR,0.7419354838709677
commons-math4,body,MT,1.0
commons-math4,body,MT,0.6666666666666666
commons-math4,name,MT,1.0
commons-math4,body,MT,0.95
commons-math4,body,MT,0.6
commons-math4,body,MT,0.7142857142857143
commons-math4,body,MT,0.6428571428571429
commons-math4,name,MT,0.5714285714285714
commons-math4,name,MT,0.75
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6
commons-math4,body,MT,0.6
commons-math4,name,MT,0.75
commons-math4,body,MT,0.7419354838709677
commons-math4,body,MT,1.0
commons-math4,body,MT,0.6666666666666666
commons-math4,name,MT,1.0
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,1.0
commons-math4,name,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.7419354838709677
commons-math4,body,MT,0.967741935483871
commons-math4,name,MT,0.5714285714285714
commons-math4,body,MT,0.95
commons-math4,body,MT,0.6
commons-math4,name,MT,0.75
commons-math4,name,CR,0.7142857142857143
commons-math4,name,MT,0.75
commons-math4,name,MT,0.75
commons-math4,body,MT,0.75
commons-math4,name,MT,0.75
commons-math4,name,MT,1.0
commons-math4,name,MT,0.5714285714285714
commons-math4,name,MT,0.75
commons-math4,body,MT,0.75
commons-math4,body,MT,0.967741935483871
commons-math4,body,MT,0.7419354838709677
commons-math4,body,MT,0.95
commons-math4,body,MT,0.6
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,name,MT,0.5714285714285714
commons-math4,body,MT,1.0
commons-math4,name,MT,0.5714285714285714
commons-math4,body,MT,0.6428571428571429
commons-math4,body,MT,0.7142857142857143
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,ER,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,CR,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,body,MT,0.8571428571428571
commons-math4,body,MT,0.6428571428571429
commons-math4,name,MT,0.5714285714285714
commons-math4,name,MT,1.0
commons-math4,body,MT,1.0
commons-math4,name,MT,0.6666666666666666
commons-math4,body,MT,0.75
commons-math4,name,MT,1.0
commons-math4,name,MT,0.75
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,1.0
commons-math4,name,MT,1.0
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,MT,0.5714285714285714
commons-math4,body,MT,0.6428571428571429
commons-math4,body,MT,0.95
commons-math4,body,MT,0.6
commons-math4,name,CR,0.6666666666666666
commons-math4,name,MT,1.0
commons-math4,name,MT,0.75
commons-math4,body,MT,0.75
commons-math4,body,MT,1.0
commons-math4,body,MT,0.75
commons-math4,name,MT,1.0
commons-math4,body,MT,1.0
commons-math4,name,MT,1.0
commons-math4,body,MT,0.6666666666666666
commons-math4,body,MT,1.0
commons-math4,body,MT,0.7419354838709677
commons-math4,name,MT,0.5714285714285714
commons-math4,name,MT,0.6666666666666666
commons-math4,body,MT,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,ER,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-math4,name,CR,0.6666666666666666
commons-math4,name,ER,0.6666666666666666
commons-math4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.6
commons-collections4,body,MT,0.6
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,ER,0.75
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.75
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.75
commons-collections4,name,MT,1.0
commons-collections4,body,MT,0.6
commons-collections4,name,MT,0.6
commons-collections4,name,MT,1.0
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,ER,0.75
commons-collections4,name,MT,0.75
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,1.0
commons-collections4,name,MT,1.0
commons-collections4,body,MT,0.5714285714285714
commons-collections4,body,MT,0.5714285714285714
commons-collections4,name,ER,0.75
commons-collections4,name,MT,0.6666666666666666
commons-collections4,body,MT,0.5714285714285714
commons-collections4,body,MT,0.5714285714285714
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.6666666666666666
commons-collections4,body,MT,0.5714285714285714
commons-collections4,body,MT,0.5714285714285714
commons-collections4,name,ER,0.75
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,1.0
commons-collections4,name,MT,0.6
commons-collections4,body,MT,0.6
commons-collections4,name,MT,0.75
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.6666666666666666
commons-collections4,body,MT,0.6
commons-collections4,name,MT,0.6
commons-collections4,name,MT,0.75
commons-collections4,body,MT,0.6
commons-collections4,name,MT,0.6
commons-collections4,name,MT,0.6666666666666666
commons-collections4,body,MT,0.6
commons-collections4,name,MT,0.6
commons-collections4,name,MT,0.75
commons-collections4,name,MT,1.0
commons-collections4,name,MT,0.6666666666666666
commons-collections4,body,MT,0.5714285714285714
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,1.0
commons-collections4,name,MT,1.0
commons-collections4,body,MT,0.5714285714285714
commons-collections4,name,MT,0.75
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.75
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.6666666666666666
commons-collections4,body,MT,0.6
commons-collections4,name,MT,0.6
commons-collections4,name,MT,0.6666666666666666
commons-collections4,body,MT,1.0
commons-collections4,name,MT,1.0
commons-collections4,name,MT,1.0
commons-collections4,body,MT,1.0
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,MT,0.6666666666666666
commons-collections4,name,ER,0.75
commons-collections4,name,MT,0.6666666666666666
tablesaw-core,name,CR,0.6666666666666666
tablesaw-core,body,CR,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,ER,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,ER,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,body,ER,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,ER,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,name,MT,0.6363636363636364
tablesaw-core,name,MT,0.6363636363636364
tablesaw-core,name,MT,0.8
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,name,MT,1.0
tablesaw-core,name,MT,0.875
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,CR,0.875
tablesaw-core,name,MT,0.8
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,ER,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,ER,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,ER,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,ER,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,name,MT,0.5714285714285714
tablesaw-core,name,MT,0.7142857142857143
tablesaw-core,name,CR,0.7142857142857143
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,name,MT,0.7142857142857143
tablesaw-core,name,MT,0.5714285714285714
tablesaw-core,name,MT,0.7142857142857143
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.8
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,name,MT,1.0
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,name,MT,0.6363636363636364
tablesaw-core,name,MT,0.5714285714285714
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,CR,0.9166666666666666
tablesaw-core,body,ER,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,ER,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,ER,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,ER,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,CR,0.8
tablesaw-core,name,MT,0.8
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.5714285714285714
tablesaw-core,name,MT,0.7142857142857143
tablesaw-core,name,MT,0.7142857142857143
tablesaw-core,name,MT,0.7142857142857143
tablesaw-core,name,MT,0.7142857142857143
tablesaw-core,name,MT,0.5714285714285714
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,ER,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,ER,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,name,ER,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,ER,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,ER,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,ER,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,ER,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,ER,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.7142857142857143
tablesaw-core,name,MT,0.7142857142857143
tablesaw-core,name,MT,0.5714285714285714
tablesaw-core,name,MT,0.6363636363636364
tablesaw-core,body,CR,0.6666666666666666
tablesaw-core,name,CR,0.6666666666666666
tablesaw-core,name,MT,0.875
tablesaw-core,name,MT,0.8
tablesaw-core,name,CR,0.6363636363636364
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,1.0
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,1.0
tablesaw-core,name,MT,0.6363636363636364
tablesaw-core,name,MT,0.6363636363636364
tablesaw-core,name,MT,0.6363636363636364
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,name,MT,0.6363636363636364
tablesaw-core,name,MT,0.5714285714285714
tablesaw-core,name,MT,0.7142857142857143
tablesaw-core,name,MT,0.7142857142857143
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,ER,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,ER,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,ER,0.6666666666666666
tablesaw-core,name,ER,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,name,MT,0.6363636363636364
tablesaw-core,name,MT,0.875
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,1.0
tablesaw-core,body,MT,0.6666666666666666
tablesaw-core,name,MT,0.8
tablesaw-core,name,MT,0.7142857142857143
tablesaw-core,name,MT,0.7142857142857143
tablesaw-core,name,MT,0.5714285714285714
tablesaw-core,name,MT,0.875
tablesaw-core,name,MT,1.0
tablesaw-core,name,MT,0.6666666666666666
tablesaw-core,name,MT,0.8
